,TF score,Relative Location,Relative Length,Label
[34] The dispute then broke out in full force in 1711 when the Royal Society proclaimed in a study that it was Newton who was the true discoverer and labelled Leibniz a fraud; it was later found that Newton wrote the study's concluding remarks on Leibniz.,0.1830601092896175,0.4316546762589928,0.011643835616438357,0
Thus began the bitter controversy which marred the lives of both Newton and Leibniz until the latter's death in 1716.,0.07923497267759562,0.43884892086330934,0.005342465753424658,0
"[35]

Newton is generally credited with the generalised binomial theorem, valid for any exponent.",0.06830601092896176,0.4460431654676259,0.004429223744292238,0
"He discovered Newton's identities, Newton's method, classified cubic plane curves (polynomials of degree three in two variables), made substantial contributions to the theory of finite differences, and was the first to use fractional indices and to employ coordinate geometry to derive solutions to Diophantine equations.",0.14936247723132967,0.45323741007194246,0.014657534246575343,0
He approximated partial sums of the harmonic series by logarithms (a precursor to Euler's summation formula) and was the first to use power series with confidence and to revert power series.,0.06648451730418943,0.460431654676259,0.008675799086757991,0
Newton's work on infinite series was inspired by Simon Stevin's decimals.,0.04735883424408014,0.4676258992805755,0.0033333333333333335,0
"[36]

When Newton received his MA and became a Fellow of the ""College of the Holy and Undivided Trinity"" in 1667, he made the commitment that ""I will either set Theology as the object of my studies and will take holy orders when the time prescribed by these statutes [7 years] arrives, or I will resign from the college.",0.1357012750455374,0.4748201438848921,0.014611872146118721,0
"""[37] Up until this point he had not thought much about religion and had twice signed his agreement to the thirty-nine articles, the basis of Church of England doctrine.",0.025500910746812388,0.48201438848920863,0.00771689497716895,0
"He was appointed Lucasian Professor of Mathematics in 1669, on Barrow's recommendation.",0.030965391621129327,0.4892086330935252,0.003972602739726027,0
"During that time, any Fellow of a college at Cambridge or Oxford was required to take holy orders and become an ordained Anglican priest.",0.04371584699453552,0.49640287769784175,0.0062557077625570775,0
"However, the terms of the Lucasian professorship required that the holder not be active in the church – presumably[weasel words] so as to have more time for science.",0.030965391621129323,0.5035971223021583,0.007534246575342466,0
"Newton argued that this should exempt him from the ordination requirement, and Charles II, whose permission was needed, accepted this argument.",0.0737704918032787,0.5107913669064749,0.006529680365296804,0
Thus a conflict between Newton's religious views and Anglican orthodoxy was averted.,0.03460837887067395,0.5179856115107914,0.0038356164383561643,0
"[38]

In 1666, Newton observed that the spectrum of colours exiting a prism in the position of minimum deviation is oblong, even when the light ray entering the prism is circular, which is to say, the prism refracts different colours by different angles.",0.1329690346083789,0.5251798561151079,0.011598173515981735,0
[40][41] This led him to conclude that colour is a property intrinsic to light—a point which had been debated in prior years.,0.03187613843351548,0.5323741007194245,0.005707762557077625,0
"From 1670 to 1672, Newton lectured on optics.",0.06375227686703097,0.539568345323741,0.002054794520547945,0
"[42] During this period he investigated the refraction of light, demonstrating that the multicoloured spectrum produced by a prism could be recomposed into white light by a lens and a second prism.",0.06921675774134789,0.5467625899280576,0.008995433789954339,0
[43] Modern scholarship has revealed that Newton's analysis and resynthesis of white light owes a debt to corpuscular alchemy.,0.05646630236794171,0.5539568345323741,0.005753424657534247,0
"[44]

He showed that coloured light does not change its properties by separating out a coloured beam and shining it on various objects, and that regardless of whether reflected, scattered, or transmitted, the light remains the same colour.",0.0774134790528233,0.5611510791366906,0.01091324200913242,0
"Thus, he observed that colour is the result of objects interacting with already-coloured light rather than objects generating the colour themselves.",0.05009107468123861,0.5683453237410072,0.006757990867579908,0
This is known as Newton's theory of colour.,0.052823315118397086,0.5755395683453237,0.0019634703196347034,0
"[45]

From this work, he concluded that the lens of any refracting telescope would suffer from the dispersion of light into colours (chromatic aberration).",0.051912568306010924,0.5827338129496403,0.007077625570776256,0
"As a proof of the concept, he constructed a telescope using reflective mirrors instead of lenses as the objective to bypass that problem.",0.026411657559198543,0.5899280575539568,0.0062557077625570775,0
"[46][47] Building the design, the first known functional reflecting telescope, today known as a Newtonian telescope,[47] involved solving the problem of a suitable mirror material and shaping technique.",0.051001821493624755,0.5971223021582733,0.009223744292237443,0
"Newton ground his own mirrors out of a custom composition of highly reflective speculum metal, using Newton's rings to judge the quality of the optics for his telescopes.",0.10291438979963573,0.60431654676259,0.007762557077625571,0
"In late 1668,[48] he was able to produce this first reflecting telescope.",0.04007285974499089,0.6115107913669064,0.0033333333333333335,0
It was about eight inches long and it gave a clearer and larger image.,0.010018214936247724,0.6187050359712231,0.0031963470319634705,0
"In 1671, the Royal Society asked for a demonstration of his reflecting telescope.",0.046448087431693985,0.6258992805755396,0.0036986301369863013,0
"[49] Their interest encouraged him to publish his notes, Of Colours,[50] which he later expanded into the work Opticks.",0.03642987249544627,0.6330935251798561,0.005433789954337899,0
"When Robert Hooke criticised some of Newton's ideas, Newton was so offended that he withdrew from public debate.",0.09471766848816031,0.6402877697841727,0.0051141552511415524,0
"Newton and Hooke had brief exchanges in 1679–80, when Hooke, appointed to manage the Royal Society's correspondence, opened up a correspondence intended to elicit contributions from Newton to Royal Society transactions,[51] which had the effect of stimulating Newton to work out a proof that the elliptical form of planetary orbits would result from a centripetal force inversely proportional to the square of the radius vector.",0.2923497267759563,0.6474820143884892,0.01954337899543379,0
But the two men remained generally on poor terms until Hooke's death.,0.020036429872495445,0.6546762589928058,0.0031506849315068495,0
"[52]

Newton argued that light is composed of particles or corpuscles, which were refracted by accelerating into a denser medium.",0.08196721311475412,0.6618705035971223,0.005890410958904109,0
"He verged on soundlike waves to explain the repeated pattern of reflection and transmission by thin films (Opticks Bk.II, Props.",0.03460837887067394,0.6690647482014388,0.005844748858447489,0
"12), but still retained his theory of 'fits' that disposed corpuscles to be reflected or transmitted (Props.13).",0.024590163934426233,0.6762589928057554,0.0051141552511415524,0
"However, later physicists favoured a purely wavelike explanation of light to account for the interference patterns and the general phenomenon of diffraction.",0.03642987249544626,0.6834532374100719,0.007168949771689498,0
"Today's quantum mechanics, photons, and the idea of wave–particle duality bear only a minor resemblance to Newton's understanding of light.",0.05191256830601093,0.6906474820143885,0.0063470319634703195,0
"In his Hypothesis of Light of 1675, Newton posited the existence of the ether to transmit forces between particles.",0.08469945355191258,0.697841726618705,0.005251141552511416,0
The contact with the Cambridge Platonist philosopher Henry More revived his interest in alchemy.,0.030054644808743168,0.7050359712230215,0.004383561643835616,0
[53] He replaced the ether with occult forces based on Hermetic ideas of attraction and repulsion between particles.,0.0400728597449909,0.7122302158273381,0.0052968036529680365,0
"John Maynard Keynes, who acquired many of Newton's writings on alchemy, stated that ""Newton was not the first of the age of reason: He was the last of the magicians.",0.13296903460837886,0.7194244604316546,0.007534246575342466,0
"""[54] Newton's interest in alchemy cannot be isolated from his contributions to science.",0.04189435336976321,0.7266187050359713,0.004018264840182648,0
[53] This was at a time when there was no clear distinction between alchemy and science.,0.027322404371584695,0.7338129496402878,0.004018264840182648,0
"Had he not relied on the occult idea of action at a distance, across a vacuum, he might not have developed his theory of gravity.",0.03278688524590164,0.7410071942446043,0.005890410958904109,0
"In 1704, Newton published Opticks, in which he expounded his corpuscular theory of light.",0.10928961748633881,0.7482014388489209,0.004063926940639269,0
"He considered light to be made up of extremely subtle corpuscles, that ordinary matter was made of grosser corpuscles and speculated that through a kind of alchemical transmutation ""Are not gross Bodies and Light convertible into one another, ... and may not Bodies receive much of their Activity from the Particles of Light which enter their Composition?",0.09198542805100186,0.7553956834532374,0.016210045662100457,0
"""[55] Newton also constructed a primitive form of a frictional electrostatic generator, using a glass globe.",0.08105646630236797,0.762589928057554,0.004931506849315068,0
"[56]

In his book Opticks, Newton was the first to show a diagram using a prism as a beam expander, and also the use of multiple-prism arrays.",0.12659380692167577,0.7697841726618705,0.006484018264840183,0
"[57] Some 278 years after Newton's discussion, multiple-prism beam expanders became central to the development of narrow-linewidth tunable lasers.",0.05555555555555555,0.7769784172661871,0.006666666666666667,0
"Also, the use of these prismatic beam expanders led to the multiple-prism dispersion theory.",0.031876138433515486,0.7841726618705036,0.004200913242009132,0
"[57]

Subsequent to Newton, much has been amended.",0.06284153005464481,0.7913669064748201,0.00228310502283105,0
Young and Fresnel combined Newton's particle theory with Huygens' wave theory to show that colour is the visible manifestation of light's wavelength.,0.06739526411657559,0.7985611510791367,0.00680365296803653,0
Science also slowly came to realise the difference between perception of colour and mathematisable optics.,0.027322404371584702,0.8057553956834532,0.004840182648401826,0
"The German poet and scientist, Goethe, could not shake the Newtonian foundation but ""one hole Goethe did find in Newton's armour, ... Newton had committed himself to the doctrine that refraction without colour was impossible.",0.13296903460837886,0.8129496402877698,0.010273972602739725,0
"He therefore thought that the object-glasses of telescopes must for ever remain imperfect, achromatism and refraction being incompatible.",0.03187613843351548,0.8201438848920863,0.0062557077625570775,0
This inference was proved by Dollond to be wrong.,0.011839708561020037,0.8273381294964028,0.002237442922374429,0
"""[58]

In 1679, Newton returned to his work on celestial mechanics by considering gravitation and its effect on the orbits of planets with reference to Kepler's laws of planetary motion.",0.12477231329690347,0.8345323741007195,0.008493150684931507,0
"This followed stimulation by a brief exchange of letters in 1679–80 with Hooke, who had been appointed to manage the Royal Society's correspondence, and who opened a correspondence intended to elicit contributions from Newton to Royal Society transactions.",0.1284153005464481,0.841726618705036,0.011689497716894977,0
"[51] Newton's reawakening interest in astronomical matters received further stimulus by the appearance of a comet in the winter of 1680–1681, on which he corresponded with John Flamsteed.",0.04098360655737704,0.8489208633093526,0.008538812785388128,0
"[59] After the exchanges with Hooke, Newton worked out proof that the elliptical form of planetary orbits would result from a centripetal force inversely proportional to the square of the radius vector.",0.10291438979963567,0.8561151079136691,0.009223744292237443,0
"Newton communicated his results to Edmond Halley and to the Royal Society in De motu corporum in gyrum, a tract written on about nine sheets which was copied into the Royal Society's Register Book in December 1684.",0.11566484517304192,0.8633093525179856,0.009771689497716896,0
[60] This tract contained the nucleus that Newton developed and expanded to form the Principia.,0.08561020036429873,0.8705035971223022,0.0043378995433789955,0
The Principia was published on 5 July 1687 with encouragement and financial help from Edmond Halley.,0.029143897996357013,0.8776978417266187,0.0045662100456621,0
"In this work, Newton stated the three universal laws of motion.",0.10655737704918034,0.8848920863309353,0.0028767123287671234,0
"Together, these laws describe the relationship between any object, the forces acting upon it and the resulting motion, laying the foundation for classical mechanics.",0.033697632058287796,0.8920863309352518,0.007534246575342466,0
They contributed to many advances during the Industrial Revolution which soon followed and were not improved upon for more than 200 years.,0.020947176684881608,0.8992805755395683,0.006301369863013699,0
Many of these advancements continue to be the underpinnings of non-relativistic technologies in the modern world.,0.011839708561020039,0.9064748201438849,0.005159817351598174,0
"He used the Latin word gravitas (weight) for the effect that would become known as gravity, and defined the law of universal gravitation.",0.054644808743169404,0.9136690647482014,0.0062557077625570775,0
"[citation needed]

In the same work, Newton presented a calculus-like method of geometrical analysis using 'first and last ratios', gave the first analytical determination (based on Boyle's law) of the speed of sound in air, inferred the oblateness of Earth's spheroidal figure, accounted for the precession of the equinoxes as a result of the Moon's gravitational attraction on the Earth's oblateness, initiated the gravitational study of the irregularities in the motion of the Moon, provided a theory for the determination of the orbits of comets, and much more.",0.22404371584699462,0.920863309352518,0.025799086757990867,0
"[citation needed]

Newton made clear his heliocentric view of the Solar System—developed in a somewhat modern way, because already in the mid-1680s he recognised the ""deviation of the Sun"" from the centre of gravity of the Solar System.",0.11293260473588346,0.9280575539568345,0.010776255707762557,0
"[61] For Newton, it was not precisely the centre of the Sun or any other body that could be considered at rest, but rather ""the common centre of gravity of the Earth, the Sun and all the Planets is to be esteem'd the Centre of the World"", and this centre of gravity ""either is at rest or moves uniformly forward in a right line"" (Newton adopted the ""at rest"" alternative in view of common consent that the centre, wherever it was, was at rest).",0.1967213114754099,0.935251798561151,0.020273972602739727,0
"[62]

Newton's postulate of an invisible force able to act over vast distances led to him being criticised for introducing ""occult agencies"" into science.",0.04644808743169399,0.9424460431654677,0.007031963470319634,0
"[63] Later, in the second edition of the Principia (1713), Newton firmly rejected such criticisms in a concluding General Scholium, writing that it was enough that the phenomena implied a gravitational attraction, as they did; but they did not so far indicate its cause, and it was both unnecessary and improper to frame hypotheses of things that were not implied by the phenomena.",0.10382513661202192,0.9496402877697842,0.017397260273972603,0
"(Here Newton used what became his famous expression ""hypotheses non-fingo""[64]).",0.07103825136612023,0.9568345323741008,0.0036529680365296802,0
"With the Principia, Newton became internationally recognised.",0.07741347905282332,0.9640287769784173,0.0027853881278538813,0
"[65] He acquired a circle of admirers, including the Swiss-born mathematician Nicolas Fatio de Duillier.",0.03642987249544626,0.9712230215827338,0.004748858447488584,0
"[66]

Newton found 72 of the 78 ""species"" of cubic curves and categorised them into four types.[when?]",0.07194899817850639,0.9784172661870504,0.004657534246575342,0
"In 1717, and probably with Newton's help, James Stirling proved that every cubic was one of these four types.",0.06557377049180328,0.9856115107913669,0.00497716894977169,0
"Newton also claimed that the four types could be obtained by plane projection from one of them, and this was proved in 1731, four years after his death.",0.1092896174863388,0.9928057553956835,0.006940639269406392,0
[67],0.0,1.0,0.00018264840182648402,0
Game of Thrones is an American  fantasy drama television series created by David Benioff and D. B. Weiss for HBO.,0.09779614325068871,0.015151515151515152,0.010740423914076608,0
"It is an adaptation of A Song of Ice and Fire, George R. R. Martin's series of fantasy novels, the first of which is A Game of Thrones.",0.12396694214876033,0.030303030303030304,0.01283147989734816,1
The show was both produced and filmed in Belfast and elsewhere in the United Kingdom.,0.0371900826446281,0.045454545454545456,0.008079079935367361,0
"Filming locations also included Canada, Croatia, Iceland, Malta, Morocco, and Spain.",0.01928374655647383,0.06060606060606061,0.007984031936127744,0
"[1] The series premiered on HBO in the United States on April 17, 2011, and concluded on May 19, 2019, with 73 episodes broadcast over eight seasons.",0.07713498622589532,0.07575757575757576,0.014162151886702785,0
"Set on the fictional continents of Westeros and Essos, Game of Thrones has several plots and a large ensemble cast and follows several story arcs.",0.08264462809917356,0.09090909090909091,0.013877007888983937,0
One arc is about the Iron Throne of the Seven Kingdoms and follows a web of alliances and conflicts among the noble dynasties either vying to claim the throne or fighting for independence from it.,0.046831955922865015,0.10606060606060606,0.018629407850964737,0
"Another focuses on the last descendant of the realm's deposed ruling dynasty, who has been exiled and is plotting a return to the throne, while another story arc follows the Night's Watch, a brotherhood defending the realm against the fierce peoples and legendary creatures of the North.",0.06611570247933884,0.12121212121212122,0.027278775781769793,0
"Game of Thrones attracted a record viewership on HBO and has a broad, active, and international fan base.",0.046831955922865015,0.13636363636363635,0.00998003992015968,0
"The series was acclaimed by critics for its acting, complex characters, story, scope, and production values, although its frequent use of nudity and violence (including sexual violence) was criticized; the final season received further criticism for its condensed story and creative decisions, with many considering it a disappointing conclusion.",0.13085399449035817,0.15151515151515152,0.03288660773690714,0
"The series received 58 Primetime Emmy Awards, the most by a drama series, including Outstanding Drama Series in 2015, 2016, 2018, 2019.",0.11983471074380166,0.16666666666666666,0.01283147989734816,0
"Its other awards and nominations include three Hugo Awards for Best Dramatic Presentation (2012–2014), a 2011 Peabody Award, and five nominations for the Golden Globe Award for Best Television Series – Drama (2012 and 2015–2018).",0.07851239669421488,0.18181818181818182,0.021765991825872067,0
"In 2019, the show's final season established a new record for most Emmy nominations received in the same year by any regular series with 32, breaking the 25 years long record of 26 nominations established by NYPD Blue in 1994; it also established Game of Thrones as the drama series with the most overall Emmy nominations, with a total of 161.",0.1928374655647383,0.19696969696969696,0.03260146373918829,0
"[2]

Of the ensemble cast, Peter Dinklage has won four Primetime Emmy Awards for Outstanding Supporting Actor in a Drama Series (2011, 2015, 2018, and 2019) and the Golden Globe Award for Best Supporting Actor – Series, Miniseries or Television Film (2012) for his performance as Tyrion Lannister.",0.09917355371900827,0.21212121212121213,0.028229255774165955,1
"Alfie Allen, Gwendoline Christie, Emilia Clarke, Nikolaj Coster-Waldau, Lena Headey, Kit Harington, Sophie Turner, Diana Rigg, Carice van Houten, Max von Sydow, and Maisie Williams have also received Primetime Emmy Award nominations for their performances.",0.09779614325068871,0.22727272727272727,0.024332287805341697,1
"Game of Thrones is roughly based on the storylines of A Song of Ice and Fire,[3][4] set in the fictional Seven Kingdoms of Westeros and the continent of Essos.",0.07300275482093664,0.24242424242424243,0.015112631879098944,0
"The series chronicles the violent dynastic struggles among the realm's noble families for the Iron Throne, while other families fight for independence from it.",0.08402203856749312,0.25757575757575757,0.015112631879098944,0
It opens with additional threats in the icy North and Essos in the east.,0.01652892561983471,0.2727272727272727,0.006843455945252352,0
"[5]

Showrunner David Benioff jokingly suggested ""The Sopranos in Middle-earth"" as Game of Thrones' tagline, referring to its intrigue-filled plot and dark tone in a fantasy setting of magic and dragons.",0.09779614325068871,0.2878787878787879,0.01929474384564205,0
"[6] In a 2012 study, out of 40 recent television drama shows, Game of Thrones ranked second in deaths per episode, averaging 14 deaths.",0.07300275482093664,0.30303030303030304,0.01283147989734816,0
"[7]

The series is generally praised for what is perceived as a sort of medieval realism.",0.06336088154269973,0.3181818181818182,0.008459271932325825,0
[8][9] George R.R.,0.006887052341597796,0.3333333333333333,0.001710863986313088,0
"Martin set out to make the story feel more like historical fiction than contemporary fantasy, with less emphasis on magic and sorcery and more on battles, political intrigue, and the characters, believing that magic should be used moderately in the epic fantasy genre.",0.08539944903581267,0.3484848484848485,0.02547286379621709,0
"[10][11][12] Martin has stated that ""the true horrors of human history derive not from orcs and Dark Lords, but from ourselves.",0.023415977961432508,0.36363636363636365,0.012071095903431233,0
"""[13]

A common theme in the fantasy genre is the battle between good and evil, which Martin says does not mirror the real world.",0.0440771349862259,0.3787878787878788,0.012261191901910464,0
"[14] Just like people's capacity for good and for evil in real life, Martin explores the questions of redemption and character change.",0.03168044077134986,0.3939393939393939,0.012736431898108545,0
"[15] The series allows the audience to view different characters from their perspective, unlike in many other fantasies, and thus the supposed villains can provide their side of the story.",0.0881542699724518,0.4090909090909091,0.01786902385704781,0
"[12][16] Benioff said, ""George brought a measure of harsh realism to high fantasy.",0.03168044077134986,0.42424242424242425,0.007793935937648513,0
He introduced gray tones into a black-and-white universe.,0.009641873278236915,0.4393939393939394,0.005417735956658112,0
"""[12]

In early seasons, under the influence of the A Song of Ice and Fire books, main characters were regularly killed off, and this was credited with developing tension among viewers.",0.07024793388429752,0.45454545454545453,0.017583879859328962,0
"[17] In later seasons, critics pointed out that certain characters had developed ""plot armor"" to survive in unlikely circumstances, and attributed this to Game of Thrones deviating from the novels to become more of a traditional television series.",0.12121212121212122,0.4696969696969697,0.023476855812185154,1
[17] The series also reflects the substantial death rates in war.,0.06611570247933884,0.48484848484848486,0.006178119950575041,0
"[18][19]

Although the first season closely follows the events of the first novel, later seasons have made significant changes.",0.0440771349862259,0.5,0.012071095903431233,0
"According to David Benioff, the series is ""about adapting the series as a whole and following the map George laid out for us and hitting the major milestones, but not necessarily each of the stops along the way"".",0.08677685950413223,0.5151515151515151,0.020150175838798592,0
"[20]

The novels and their adaptations base aspects of their settings, characters, and plot on events in European history.",0.06060606060606061,0.5303030303030303,0.011595855907233154,0
"[21] Most of Westeros is reminiscent of high medieval Europe, from lands and cultures,[22] to the palace intrigue, feudal system, castles, and knightly tournaments.",0.027548209366391185,0.5454545454545454,0.015587871875297026,0
"A principal inspiration for the novels is the English Wars of the Roses[23] (1455–1485) between the houses of Lancaster and York, reflected in Martin's houses of Lannister and Stark.",0.05371900826446281,0.5606060606060606,0.017298735861610112,0
"The scheming Cersei Lannister evokes Isabella, the ""she-wolf of France"" (1295–1358).",0.045454545454545456,0.5757575757575758,0.007984031936127744,0
"[21] She and her family, as portrayed in Maurice Druon's historical novel series, The Accursed Kings, were a main inspiration of Martin's.",0.0881542699724518,0.5909090909090909,0.01311662389506701,0
"[24]

Other historical antecedents of series elements include Hadrian's Wall (which becomes Martin's Wall), the Roman Empire, and the legend of Atlantis (ancient Valyria), Byzantine Greek fire (""wildfire""), Icelandic sagas of the Viking Age (the Ironborn), the Mongol hordes (the Dothraki), the Hundred Years' War, and the Italian Renaissance.",0.09366391184573003,0.6060606060606061,0.03260146373918829,0
"[21] The series' popularity has been attributed, in part, to Martin's skill at fusing these elements into a seamless, credible version of alternate history.",0.081267217630854,0.6212121212121212,0.014827487881380098,0
"[21] Martin acknowledges, ""I take [history] and I file off the serial numbers and I turn it up to 11.",0.03305785123966942,0.6363636363636364,0.009599847923201217,0
"""[25]

Game of Thrones has an ensemble cast estimated to be the largest on television;[26] during its third season, 257 cast names were recorded.",0.06887052341597796,0.6515151515151515,0.013781959889744321,0
"[27] In 2014, several actor contracts were renegotiated to include a seventh-season option, with raises which reportedly made them among the highest-paid performers on cable television.",0.05922865013774105,0.6666666666666666,0.017583879859328962,0
"[28] In 2016, several actor contracts were again renegotiated, reportedly increasing the salary of five of the main cast members to $1 million per episode for the last two seasons, which would make them the highest paid actors on television.",0.0881542699724518,0.6818181818181818,0.022906567816747457,0
[29] The main cast is listed below.,0.04132231404958678,0.696969696969697,0.00332667997338656,0
"[30]

Lord Eddard ""Ned"" Stark (Sean Bean) is the head of House Stark, whose members are involved in plotlines throughout most of the series.",0.06198347107438017,0.7121212121212122,0.01330671989354624,0
"He and his wife, Catelyn Tully (Michelle Fairley), have five children: Robb (Richard Madden), the eldest; followed by Sansa (Sophie Turner), Arya (Maisie Williams), Bran (Isaac Hempstead-Wright), and Rickon (Art Parkinson).",0.05096418732782369,0.7272727272727273,0.02119570383043437,0
Ned's illegitimate son Jon Snow (Kit Harington) and his friend Samwell Tarly (John Bradley) serve in the Night's Watch under Lord Commander Jeor Mormont (James Cosmo).,0.048209366391184574,0.7424242424242424,0.015873015873015872,0
"The Wildlings living north of the Wall include the young Gilly (Hannah Murray), and the warriors Tormund Giantsbane (Kristofer Hivju) and Ygritte (Rose Leslie).",0.05922865013774105,0.7575757575757576,0.015207679878338562,0
"[31]

Others associated with House Stark include Ned's ward Theon Greyjoy (Alfie Allen), his vassal Roose Bolton (Michael McElhatton), and Bolton's bastard son Ramsay Snow (Iwan Rheon).",0.05096418732782369,0.7727272727272727,0.017583879859328962,0
"Robb falls in love with the healer Talisa Maegyr (Oona Chaplin), and Arya befriends the blacksmith's apprentice Gendry (Joe Dempsie) and the assassin Jaqen H'ghar (Tom Wlaschiha).",0.030303030303030304,0.7878787878787878,0.017013591863891266,0
"The tall warrior Brienne of Tarth (Gwendoline Christie) serves Catelyn and, later, Sansa.",0.049586776859504134,0.803030303030303,0.008459271932325825,0
"[31]

In King's Landing, the capital, Ned's friend King Robert Baratheon (Mark Addy), shares a loveless marriage with Cersei Lannister (Lena Headey), who has taken her twin brother, the ""Kingslayer"" Ser Jaime Lannister (Nikolaj Coster-Waldau), as her lover.",0.08677685950413223,0.8181818181818182,0.024427335804581313,1
"She loathes her younger brother, the dwarf Tyrion Lannister (Peter Dinklage), who is attended by his mistress Shae (Sibel Kekilli) and the sellsword Bronn (Jerome Flynn).",0.04269972451790634,0.8333333333333334,0.016158159870734722,0
"Cersei's father is Lord Tywin Lannister (Charles Dance), and she also has two young sons: Joffrey (Jack Gleeson) and Tommen (Dean-Charles Chapman).",0.046831955922865015,0.8484848484848485,0.013972055888223553,0
"Joffrey is guarded by the scar-faced warrior Sandor ""the Hound"" Clegane (Rory McCann).",0.015151515151515152,0.8636363636363636,0.008174127934606977,0
"[31]

The king's Small Council of advisors includes the crafty Master of Coin Lord Petyr ""Littlefinger"" Baelish (Aidan Gillen) and the eunuch spymaster Lord Varys (Conleth Hill).",0.06611570247933884,0.8787878787878788,0.01691854386465165,0
Robert's brother Stannis Baratheon (Stephen Dillane) is advised by foreign priestess Melisandre (Carice van Houten) and former smuggler Ser Davos Seaworth (Liam Cunningham).,0.03994490358126722,0.8939393939393939,0.01644330386845357,0
The wealthy Tyrell family is represented at court by Margaery Tyrell (Natalie Dormer).,0.04269972451790634,0.9090909090909091,0.008174127934606977,0
The High Sparrow (Jonathan Pryce) is the capital's religious leader.,0.0371900826446281,0.9242424242424242,0.006463263948293888,0
"In the southern principality of Dorne, Ellaria Sand (Indira Varma) seeks vengeance against the Lannisters.",0.024793388429752067,0.9393939393939394,0.010075087919399296,0
"[31]

Across the Narrow Sea, siblings Viserys (Harry Lloyd) and Daenerys Targaryen (Emilia Clarke) – the exiled children of the last king of the original ruling dynasty, who was overthrown by Robert Baratheon – are running for their lives and trying to win back the throne.",0.05922865013774105,0.9545454545454546,0.02594810379241517,0
"Daenerys marries Khal Drogo (Jason Momoa), the leader of the nomadic Dothraki.",0.01790633608815427,0.9696969696969697,0.007413743940690049,0
"Her retinue includes the exiled knight Ser Jorah Mormont (Iain Glen), her aide Missandei (Nathalie Emmanuel), the sellsword Daario Naharis (Michiel Huisman), and Grey Worm (Jacob Anderson), who leads Daenerys' army of elite eunuch-warriors, the Unsullied.",0.05234159779614325,0.9848484848484849,0.02423723980610208,0
[31],0.0,1.0,0.000380191996958464,0
